id,movie_genres,movie_id
16820,Comedy,80586
16821,Drama,80586
16822,Romance,80586
16823,Drama,80590
16824,Adventure,80615
16825,Animation,80615
16826,Fantasy,80615
16827,IMAX,80615
16828,Comedy,80693
16829,Drama,80693
16830,Comedy,80727
16831,Crime,80727
16832,Drama,80727
16833,Adventure,80748
16834,Children,80748
16835,Fantasy,80748
16836,Drama,80831
16837,Horror,80831
16838,Mystery,80831
16839,Animation,80834
16840,Fantasy,80834
16841,Adventure,80839
16842,Drama,80839
16843,Horror,80846
16844,Mystery,80846
16845,Thriller,80846
16846,Comedy,80858
16847,Comedy,80860
16848,Romance,80860
16849,Documentary,80862
16850,Mystery,80862
16851,Comedy,80864
16852,Romance,80864
16853,Drama,80880
16854,Thriller,80880
16855,Documentary,80906
16856,Drama,80917
16857,Sci-Fi,80917
16858,Drama,80969
16859,Romance,80969
16860,Sci-Fi,80969
16861,Animation,81018
16862,Drama,81087
16863,Action,81132
16864,Adventure,81132
16865,Comedy,81132
16866,Crime,81132
16867,Drama,81132
16868,Film-Noir,81132
16869,Horror,81132
16870,Mystery,81132
16871,Thriller,81132
16872,Western,81132
16873,Action,81156
16874,Comedy,81156
16875,Documentary,81156
16876,Documentary,81158
16877,War,81158
16878,Documentary,81191
16879,Action,81229
16880,Comedy,81229
16881,Drama,81257
16882,Comedy,81383
16883,Romance,81383
16884,Horror,81417
16885,IMAX,81417
16886,Drama,81456
16887,Romance,81456
16888,Drama,81512
16889,Fantasy,81512
16890,Action,81520
16891,Crime,81520
16892,Drama,81520
16893,Horror,81535
16894,Mystery,81535
16895,Thriller,81535
16896,Comedy,81537
16897,Adventure,81562
16898,Drama,81562
16899,Thriller,81562
16900,Action,81564
16901,Animation,81564
16902,Children,81564
16903,Comedy,81564
16904,Sci-Fi,81564
16905,IMAX,81564
16906,Drama,81591
16907,Thriller,81591
16908,Drama,81681
16909,Romance,81681
16910,Western,81681
16911,Action,81782
16912,Drama,81782
16913,Thriller,81782
16914,Comedy,81784
16915,Drama,81784
16916,Romance,81784
16917,Drama,81786
16918,Crime,81788
16919,Drama,81788
16920,Romance,81788
16921,Thriller,81788
16922,Drama,81791
16923,Drama,81819
16924,Comedy,81831
16925,Drama,81831
16926,Action,81834
16927,Adventure,81834
16928,Fantasy,81834
16929,IMAX,81834
16930,Drama,81845
16931,Animation,81847
16932,Children,81847
16933,Comedy,81847
16934,Fantasy,81847
16935,Musical,81847
16936,Romance,81847
16937,IMAX,81847
16938,Documentary,81910
16939,Drama,81932
16940,Comedy,81949
16941,Drama,81949
16942,Romance,81949
16943,Horror,82041
16944,Comedy,82053
16945,Crime,82053
16946,Drama,82088
16947,Crime,82093
16948,Romance,82093
16949,Sci-Fi,82095
16950,Thriller,82095
16951,Drama,82152
16952,Fantasy,82152
16953,Romance,82152
16954,Comedy,82167
16955,Drama,82167
16956,Romance,82167
16957,Adventure,82169
16958,Children,82169
16959,Fantasy,82169
16960,Drama,82202
16961,Thriller,82202
16962,Action,82242
16963,Comedy,82242
16964,Comedy,82366
16965,Horror,82366
16966,Thriller,82366
16967,Drama,82378
16968,Mystery,82378
16969,Thriller,82378
16970,Western,82459
16971,Action,82461
16972,Adventure,82461
16973,Sci-Fi,82461
16974,IMAX,82461
16975,Comedy,82499
16976,Drama,82499
16977,Romance,82499
16978,Drama,82527
16979,Drama,82534
16980,Action,82641
16981,Drama,82641
16982,Crime,82667
16983,Thriller,82667
16984,Drama,82684
16985,Action,82744
16986,Crime,82744
16987,Drama,82744
16988,Action,82765
16989,Adventure,82765
16990,Comedy,82765
16991,Drama,82765
16992,War,82765
16993,Drama,82767
16994,Comedy,82848
16995,Comedy,82852
16996,Adventure,82854
16997,Comedy,82854
16998,Fantasy,82854
16999,Adventure,82857
17000,Documentary,82857
17001,Western,82857
17002,Drama,83086
17003,Musical,83086
17004,Romance,83086
17005,Animation,83132
17006,Children,83132
17007,Fantasy,83132
17008,Comedy,83134
17009,Horror,83134
17010,Children,83177
17011,Comedy,83177
17012,Comedy,83270
17013,Drama,83270
17014,Action,83349
17015,Comedy,83349
17016,Crime,83349
17017,Fantasy,83349
17018,Thriller,83349
17019,IMAX,83349
17020,Drama,83369
17021,Action,83374
17022,Fantasy,83374
17023,Western,83374
17024,Adventure,83480
17025,Drama,83480
17026,Fantasy,83480
17027,Drama,83601
17028,Horror,83601
17029,Action,83613
17030,Sci-Fi,83613
17031,Thriller,83613
17032,Western,83613
17033,IMAX,83613
17034,Crime,83796
17035,Drama,83796
17036,Thriller,83796
17037,Animation,83803
17038,Children,83803
17039,Documentary,83827
17040,Comedy,83910
17041,Drama,83910
17042,Comedy,83969
17043,Drama,83969
17044,Romance,83969
17045,Comedy,83976
17046,Drama,83976
17047,Sci-Fi,84152
17048,Thriller,84152
17049,Documentary,84156
17050,Action,84187
17051,Animation,84187
17052,Drama,84187
17053,Sci-Fi,84187
17054,Crime,84189
17055,Horror,84189
17056,Thriller,84189
17057,Drama,84240
17058,Comedy,84246
17059,Romance,84246
17060,Documentary,84273
17061,Comedy,84374
17062,Romance,84374
17063,Crime,84392
17064,Drama,84392
17065,Thriller,84392
17066,Action,84414
17067,Adventure,84414
17068,Animation,84414
17069,Sci-Fi,84414
17070,Comedy,84512
17071,Action,84523
17072,Comedy,84523
17073,Drama,84523
17074,Comedy,84553
17075,Drama,84601
17076,Mystery,84601
17077,Thriller,84601
17078,Comedy,84615
17079,Adventure,84637
17080,Animation,84637
17081,Children,84637
17082,Comedy,84637
17083,Fantasy,84637
17084,Romance,84637
17085,Comedy,84696
17086,Thriller,84696
17087,Comedy,84716
17088,Drama,84716
17089,Romance,84716
17090,Adventure,84772
17091,Comedy,84772
17092,Sci-Fi,84772
17093,Horror,84799
17094,Sci-Fi,84799
17095,Crime,84844
17096,Drama,84844
17097,Comedy,84847
17098,Drama,84847
17099,Romance,84847
17100,Action,84942
17101,Fantasy,84942
17102,Thriller,84942
17103,Action,84944
17104,Adventure,84944
17105,Animation,84944
17106,Children,84944
17107,Comedy,84944
17108,Western,84944
17109,Comedy,84950
17110,Drama,84950
17111,Drama,84952
17112,Horror,84952
17113,Romance,84954
17114,Sci-Fi,84954
17115,Thriller,84954
17116,Action,85020
17117,Drama,85020
17118,Thriller,85020
17119,Comedy,85022
17120,Adventure,85025
17121,Drama,85025
17122,Action,85056
17123,Sci-Fi,85056
17124,Thriller,85056
17125,IMAX,85056
17126,Action,85131
17127,Sci-Fi,85131
17128,War,85131
17129,Adventure,85179
17130,Animation,85179
17131,Comedy,85179
17132,Sci-Fi,85179
17133,Drama,85213
17134,Animation,85259
17135,Children,85259
17136,Action,85261
17137,Adventure,85261
17138,Animation,85261
17139,Children,85261
17140,Comedy,85261
17141,Sci-Fi,85261
17142,IMAX,85261
17143,Adventure,85295
17144,Children,85295
17145,Comedy,85295
17146,Mystery,85295
17147,Animation,85316
17148,Children,85316
17149,Action,85334
17150,Comedy,85334
17151,Action,85342
17152,Crime,85342
17153,Drama,85342
17154,Action,85354
17155,Crime,85354
17156,Comedy,85367
17157,Romance,85367
17158,Documentary,85394
17159,Fantasy,85397
17160,Horror,85397
17161,Mystery,85397
17162,Thriller,85397
17163,Comedy,85399
17164,Action,85401
17165,Comedy,85401
17166,Drama,85401
17167,Fantasy,85412
17168,Horror,85412
17169,Action,85414
17170,Drama,85414
17171,Mystery,85414
17172,Sci-Fi,85414
17173,Thriller,85414
17174,Drama,85438
17175,Romance,85438
17176,Action,85510
17177,Fantasy,85510
17178,Thriller,85510
17179,IMAX,85510
17180,Adventure,85736
17181,Animation,85736
17182,Children,85736
17183,Sci-Fi,85736
17184,Documentary,85774
17185,Animation,85780
17186,Comedy,85780
17187,Sci-Fi,85780
17188,Fantasy,85788
17189,Horror,85788
17190,Thriller,85788
17191,Action,85796
17192,Adventure,85796
17193,Crime,85796
17194,Thriller,85796
17195,Comedy,85881
17196,Drama,85881
17197,Drama,85885
17198,Romance,85885
17199,Comedy,86000
17200,Drama,86000
17201,Comedy,86014
17202,Comedy,86028
17203,Crime,86028
17204,Animation,86059
17205,Children,86059
17206,Comedy,86059
17207,Comedy,86066
17208,Horror,86068
17209,Thriller,86068
17210,Action,86142
17211,Action,86190
17212,Adventure,86190
17213,Mystery,86190
17214,Thriller,86190
17215,Documentary,86237
17216,Documentary,86279
17217,Animation,86286
17218,Children,86286
17219,Comedy,86286
17220,Horror,86286
17221,Comedy,86290
17222,Documentary,86290
17223,Comedy,86293
17224,Comedy,86295
17225,Horror,86295
17226,Mystery,86295
17227,Thriller,86295
17228,Adventure,86298
17229,Animation,86298
17230,Children,86298
17231,Comedy,86298
17232,Drama,86320
17233,Sci-Fi,86320
17234,Action,86332
17235,Adventure,86332
17236,Drama,86332
17237,Fantasy,86332
17238,IMAX,86332
17239,Comedy,86345
17240,Comedy,86347
17241,Drama,86355
17242,Mystery,86355
17243,Sci-Fi,86355
17244,Comedy,86377
17245,Drama,86487
17246,Documentary,86504
17247,Drama,86548
17248,Romance,86548
17249,Adventure,86593
17250,Documentary,86593
17251,Action,86628
17252,Crime,86628
17253,Action,86644
17254,Crime,86644
17255,Drama,86644
17256,Thriller,86644
17257,IMAX,86644
17258,Documentary,86668
17259,Animation,86721
17260,Drama,86721
17261,Fantasy,86721
17262,Drama,86781
17263,Mystery,86781
17264,War,86781
17265,Action,86815
17266,Drama,86815
17267,Comedy,86817
17268,Drama,86817
17269,Romance,86817
17270,Comedy,86833
17271,Action,86835
17272,Horror,86835
17273,Sci-Fi,86835
17274,Thriller,86835
17275,Adventure,86864
17276,Fantasy,86864
17277,Sci-Fi,86864
17278,Action,86880
17279,Adventure,86880
17280,Fantasy,86880
17281,IMAX,86880
17282,Comedy,86882
17283,Fantasy,86882
17284,Romance,86882
17285,Action,86892
17286,Crime,86892
17287,Thriller,86892
17288,Drama,86898
17289,Comedy,86911
17290,Comedy,86922
17291,Thriller,86960
17292,Drama,87028
17293,Thriller,87028
17294,Action,87192
17295,Comedy,87192
17296,Sci-Fi,87192
17297,Adventure,87194
17298,Comedy,87194
17299,Drama,87194
17300,Action,87197
17301,Comedy,87197
17302,Action,87222
17303,Adventure,87222
17304,Animation,87222
17305,Children,87222
17306,Comedy,87222
17307,IMAX,87222
17308,Action,87232
17309,Adventure,87232
17310,Sci-Fi,87232
17311,Thriller,87232
17312,War,87232
17313,Comedy,87234
17314,Drama,87234
17315,Romance,87234
17316,Documentary,87287
17317,Comedy,87298
17318,Drama,87298
17319,Drama,87304
17320,Mystery,87306
17321,Sci-Fi,87306
17322,Thriller,87306
17323,IMAX,87306
17324,Comedy,87413
17325,Drama,87413
17326,Action,87430
17327,Adventure,87430
17328,Sci-Fi,87430
17329,Comedy,87444
17330,Comedy,87483
17331,Comedy,87485
17332,Action,87520
17333,Adventure,87520
17334,Sci-Fi,87520
17335,War,87520
17336,IMAX,87520
17337,Comedy,87522
17338,Drama,87522
17339,Romance,87522
17340,Action,87529
17341,Adventure,87529
17342,Comedy,87529
17343,Fantasy,87529
17344,Drama,87660
17345,Action,87785
17346,Crime,87785
17347,Thriller,87785
17348,Animation,87834
17349,Comedy,87834
17350,Drama,87834
17351,Comedy,87867
17352,Comedy,87869
17353,Crime,87869
17354,Adventure,87876
17355,Animation,87876
17356,Children,87876
17357,Comedy,87876
17358,IMAX,87876
17359,Documentary,87960
17360,Comedy,88069
17361,Crime,88069
17362,Documentary,88094
17363,Adventure,88108
17364,Comedy,88108
17365,Romance,88108
17366,Action,88125
17367,Adventure,88125
17368,Drama,88125
17369,Fantasy,88125
17370,Mystery,88125
17371,IMAX,88125
17372,Crime,88129
17373,Drama,88129
17374,Film-Noir,88129
17375,Thriller,88129
17376,Action,88140
17377,Adventure,88140
17378,Sci-Fi,88140
17379,Thriller,88140
17380,War,88140
17381,Comedy,88163
17382,Drama,88163
17383,Romance,88163
17384,Drama,88179
17385,Romance,88179
17386,Comedy,88235
17387,Crime,88235
17388,Animation,88267
17389,Children,88267
17390,Comedy,88267
17391,Horror,88272
17392,Action,88327
17393,Drama,88327
17394,War,88327
17395,Animation,88345
17396,Comedy,88345
17397,Animation,88356
17398,Children,88356
17399,Comedy,88356
17400,Comedy,88405
17401,Romance,88405
17402,Comedy,88448
17403,Drama,88448
17404,Action,88515
17405,Crime,88515
17406,Thriller,88515
17407,Crime,88593
17408,Drama,88593
17409,Thriller,88593
17410,Comedy,88672
17411,Drama,88697
17412,Action,88699
17413,Sci-Fi,88699
17414,Thriller,88699
17415,Action,88744
17416,Drama,88744
17417,Sci-Fi,88744
17418,Thriller,88744
17419,Comedy,88746
17420,Comedy,88785
17421,Drama,88810
17422,Action,88812
17423,Comedy,88812
17424,Crime,88812
17425,Comedy,88911
17426,Horror,88932
17427,Thriller,88932
17428,IMAX,88932
17429,Comedy,88954
17430,Horror,89028
17431,Thriller,89028
17432,Comedy,89030
17433,Horror,89030
17434,Drama,89039
17435,Romance,89039
17436,Sci-Fi,89039
17437,Drama,89047
17438,Horror,89072
17439,Drama,89085
17440,Thriller,89085
17441,Action,89087
17442,Adventure,89087
17443,Drama,89087
17444,Thriller,89087
17445,Documentary,89090
17446,Drama,89118
17447,Action,89190
17448,Adventure,89190
17449,Fantasy,89190
17450,Horror,89208
17451,Thriller,89208
17452,Romance,89281
17453,Thriller,89281
17454,Adventure,89305
17455,Comedy,89305
17456,Action,89343
17457,Crime,89343
17458,Horror,89343
17459,Thriller,89343
17460,Documentary,89386
17461,Musical,89386
17462,Comedy,89388
17463,Horror,89427
17464,Thriller,89427
17465,Sci-Fi,89470
17466,Thriller,89470
17467,IMAX,89470
17468,Drama,89492
17469,Drama,89580
17470,Drama,89582
17471,Thriller,89582
17472,Adventure,89586
17473,Animation,89586
17474,Children,89586
17475,Drama,89678
17476,Romance,89678
17477,Action,89745
17478,Adventure,89745
17479,Sci-Fi,89745
17480,IMAX,89745
17481,Drama,89753
17482,Film-Noir,89753
17483,Thriller,89753
17484,Drama,89759
17485,Drama,89761
17486,Thriller,89761
17487,Drama,89774
17488,Drama,89804
17489,Horror,89837
17490,Mystery,89837
17491,Thriller,89837
17492,Action,89840
17493,Thriller,89840
17494,Action,89862
17495,Drama,89862
17496,Romance,89862
17497,Comedy,89864
17498,Drama,89864
17499,Comedy,89898
17500,Drama,89898
17501,Sci-Fi,89898
17502,Comedy,89904
17503,Drama,89904
17504,Romance,89904
17505,Comedy,89939
17506,Horror,89945
17507,Sci-Fi,89945
17508,Drama,90057
17509,Action,90243
17510,Drama,90243
17511,Documentary,90245
17512,Action,90249
17513,Drama,90249
17514,Sci-Fi,90249
17515,IMAX,90249
17516,Comedy,90343
17517,Drama,90343
17518,Musical,90343
17519,Horror,90345
17520,Mystery,90345
17521,Sci-Fi,90345
17522,Thriller,90345
17523,Drama,90353
17524,Drama,90357
17525,Drama,90374
17526,Thriller,90374
17527,Drama,90376
17528,Thriller,90376
17529,Action,90384
17530,Thriller,90384
17531,War,90384
17532,Action,90403
17533,Adventure,90403
17534,Crime,90405
17535,Sci-Fi,90405
17536,Thriller,90405
17537,Drama,90428
17538,Comedy,90430
17539,Drama,90430
17540,Drama,90439
17541,Thriller,90439
17542,Horror,90469
17543,Drama,90471
17544,Adventure,90522
17545,Comedy,90522
17546,Thriller,90522
17547,Action,90524
17548,Drama,90524
17549,Mystery,90524
17550,Thriller,90524
17551,Crime,90528
17552,Drama,90528
17553,Thriller,90528
17554,Drama,90531
17555,Comedy,90576
17556,Romance,90576
17557,Action,90600
17558,Crime,90600
17559,Thriller,90600
17560,Action,90603
17561,Animation,90603
17562,Crime,90603
17563,Documentary,90630
17564,Adventure,90647
17565,Animation,90647
17566,Comedy,90647
17567,Fantasy,90647
17568,IMAX,90647
17569,Action,90717
17570,Comedy,90717
17571,Crime,90717
17572,Drama,90719
17573,Action,90738
17574,Crime,90738
17575,Drama,90738
17576,Mystery,90738
17577,Thriller,90738
17578,Action,90746
17579,Animation,90746
17580,Mystery,90746
17581,IMAX,90746
17582,Documentary,90769
17583,Drama,90809
17584,Documentary,90863
17585,Children,90866
17586,Drama,90866
17587,Mystery,90866
17588,Action,90888
17589,Drama,90888
17590,Fantasy,90888
17591,Comedy,90890
17592,Documentary,90943
17593,Adventure,90945
17594,Crime,90945
17595,Drama,90945
17596,Comedy,91077
17597,Drama,91077
17598,Drama,91079
17599,Romance,91079
17600,Children,91094
17601,Comedy,91094
17602,Musical,91094
17603,Adventure,91104
17604,Drama,91104
17605,Fantasy,91104
17606,Romance,91104
17607,Drama,91126
17608,War,91126
17609,Comedy,91128
17610,Drama,91128
17611,Thriller,91128
17612,Animation,91233
17613,Comedy,91233
17614,Sci-Fi,91233
17615,Drama,91261
17616,Musical,91261
17617,Romance,91261
17618,Children,91266
17619,Comedy,91266
17620,Musical,91266
17621,Romance,91266
17622,Action,91273
17623,Drama,91273
17624,Fantasy,91273
17625,Comedy,91323
17626,Drama,91325
17627,Comedy,91337
17628,Romance,91337
17629,Adventure,91353
17630,Animation,91353
17631,Children,91353
17632,Comedy,91353
17633,Adventure,91355
17634,Animation,91355
17635,Children,91355
17636,Comedy,91355
17637,Fantasy,91355
17638,Animation,91386
17639,Children,91386
17640,Comedy,91386
17641,IMAX,91386
17642,Animation,91414
17643,Children,91414
17644,Comedy,91414
17645,Drama,91414
17646,Action,91470
17647,Drama,91470
17648,Action,91483
17649,Crime,91483
17650,Film-Noir,91483
17651,Action,91485
17652,Adventure,91485
17653,Animation,91488
17654,Children,91488
17655,Musical,91488
17656,Action,91500
17657,Adventure,91500
17658,Drama,91500
17659,Sci-Fi,91500
17660,Thriller,91500
17661,Action,91529
17662,Adventure,91529
17663,Crime,91529
17664,IMAX,91529
17665,Action,91535
17666,Adventure,91535
17667,Drama,91535
17668,Thriller,91535
17669,IMAX,91535
17670,Action,91542
17671,Adventure,91542
17672,Comedy,91542
17673,Crime,91542
17674,Mystery,91542
17675,Thriller,91542
17676,Drama,91571
17677,Thriller,91571
17678,Comedy,91622
17679,Drama,91622
17680,Comedy,91628
17681,Romance,91628
17682,Action,91630
17683,Adventure,91630
17684,Thriller,91630
17685,IMAX,91630
17686,Comedy,91653
17687,Drama,91653
17688,Drama,91658
17689,Thriller,91658
17690,Action,91660
17691,Horror,91660
17692,Sci-Fi,91660
17693,Thriller,91660
17694,Comedy,91666
17695,Drama,91666
17696,Romance,91666
17697,Animation,91671
17698,Comedy,91671
17699,Comedy,91688
17700,Thriller,91688
17701,Comedy,91690
17702,Comedy,91784
17703,Drama,91784
17704,Fantasy,91784
17705,Action,91842
17706,Crime,91842
17707,Drama,91842
17708,Thriller,91842
17709,Documentary,91860
17710,Documentary,91869
17711,Comedy,91873
17712,Musical,91873
17713,Drama,91890
17714,Drama,91935
17715,Comedy,91947
17716,Horror,91947
17717,Action,91974
17718,Fantasy,91974
17719,Horror,91974
17720,IMAX,91974
17721,Action,91976
17722,Drama,91976
17723,Crime,91978
17724,Thriller,91978
17725,Drama,91981
17726,Action,92008
17727,Thriller,92008
17728,Comedy,92046
17729,Drama,92048
17730,Thriller,92048
17731,Drama,92094
17732,Horror,92192
17733,Sci-Fi,92192
17734,Thriller,92192
17735,Action,92198
17736,Drama,92198
17737,Thriller,92198
17738,Action,92234
17739,Adventure,92234
17740,Drama,92234
17741,War,92234
17742,Drama,92243
17743,War,92243
17744,Comedy,92259
17745,Drama,92259
17746,Action,92264
17747,Comedy,92264
17748,Crime,92264
17749,Horror,92309
17750,Thriller,92309
17751,Adventure,92348
17752,Animation,92348
17753,Children,92348
17754,Comedy,92348
17755,Fantasy,92348
17756,Romance,92348
17757,Horror,92391
17758,Action,92420
17759,Sci-Fi,92420
17760,Thriller,92420
17761,Drama,92422
17762,Horror,92422
17763,Thriller,92422
17764,Comedy,92427
17765,Drama,92439
17766,Romance,92439
17767,Documentary,92475
17768,Comedy,92494
17769,Documentary,92494
17770,Action,92507
17771,Crime,92507
17772,Mystery,92507
17773,Thriller,92507
17774,Drama,92509
17775,Romance,92509
17776,Comedy,92535
17777,Crime,92637
17778,Drama,92637
17779,Fantasy,92637
17780,Children,92643
17781,Comedy,92643
17782,Drama,92643
17783,Comedy,92665
17784,Drama,92665
17785,Romance,92665
17786,Drama,92674
17787,Musical,92674
17788,Action,92681
17789,Adventure,92681
17790,Comedy,92681
17791,Sci-Fi,92681
17792,IMAX,92681
17793,Drama,92694
17794,Romance,92694
17795,Sci-Fi,92694
17796,Children,92730
17797,Fantasy,92730
17798,Horror,92760
17799,Sci-Fi,92760
17800,Action,92938
17801,Fantasy,92938
17802,Thriller,92938
17803,Drama,92954
17804,Comedy,93006
17805,Musical,93006
17806,Comedy,93008
17807,Musical,93008
17808,Comedy,93022
17809,Crime,93022
17810,Documentary,93040
17811,War,93040
17812,Comedy,93114
17813,Drama,93114
17814,Comedy,93134
17815,Action,93139
17816,Adventure,93139
17817,Horror,93139
17818,Crime,93193
17819,Thriller,93193
17820,Western,93193
17821,Animation,93208
17822,Children,93208
17823,Drama,93242
17824,Thriller,93242
17825,Comedy,93270
17826,Animation,93272
17827,Fantasy,93272
17828,Musical,93272
17829,IMAX,93272
17830,Comedy,93287
17831,Action,93297
17832,Thriller,93297
17833,War,93297
17834,Comedy,93320
17835,Crime,93320
17836,Action,93326
17837,Comedy,93326
17838,Romance,93326
17839,Action,93363
17840,Adventure,93363
17841,Sci-Fi,93363
17842,IMAX,93363
17843,Comedy,93443
17844,Drama,93443
17845,Drama,93502
17846,Thriller,93502
17847,Action,93510
17848,Comedy,93510
17849,Crime,93510
17850,Comedy,93512
17851,Drama,93512
17852,Action,93563
17853,Sci-Fi,93563
17854,Thriller,93563
17855,Crime,93598
17856,Drama,93598
17857,Thriller,93598
17858,Action,93610
17859,Adventure,93610
17860,Drama,93610
17861,Documentary,93721
17862,Comedy,93723
17863,Romance,93723
17864,Comedy,93740
17865,Drama,93740
17866,Romance,93740
17867,Action,93766
17868,Adventure,93766
17869,Fantasy,93766
17870,IMAX,93766
17871,Drama,93790
17872,Action,93805
17873,Comedy,93805
17874,Sci-Fi,93805
17875,Horror,93819
17876,Comedy,93831
17877,Action,93838
17878,Crime,93838
17879,Comedy,93840
17880,Horror,93840
17881,Sci-Fi,93840
17882,Thriller,93840
17883,Comedy,93855
17884,Drama,93855
17885,Comedy,93980
17886,Mystery,93982
17887,Thriller,93982
17888,Drama,93988
17889,Romance,93988
17890,Action,94011
17891,Thriller,94011
17892,Adventure,94015
17893,Comedy,94015
17894,Fantasy,94015
17895,Action,94018
17896,Sci-Fi,94018
17897,Thriller,94018
17898,IMAX,94018
17899,Comedy,94070
17900,Drama,94070
17901,Documentary,94122
17902,Documentary,94130
17903,Comedy,94150
17904,Romance,94150
17905,Action,94160
17906,Animation,94160
17907,Fantasy,94160
17908,Sci-Fi,94262
17909,Thriller,94262
17910,Comedy,94266
17911,Romance,94266
17912,Comedy,94323
17913,Drama,94325
17914,Action,94405
17915,Crime,94405
17916,Thriller,94405
17917,Comedy,94478
17918,Horror,94478
17919,IMAX,94478
17920,Drama,94494
17921,Thriller,94494
17922,Comedy,94503
17923,Romance,94503
17924,Comedy,94661
17925,Drama,94661
17926,Comedy,94677
17927,Documentary,94735
17928,Action,94777
17929,Comedy,94777
17930,Sci-Fi,94777
17931,IMAX,94777
17932,Action,94780
17933,Adventure,94780
17934,Drama,94780
17935,Drama,94799
17936,Mystery,94799
17937,Sci-Fi,94799
17938,Drama,94810
17939,Fantasy,94810
17940,Sci-Fi,94810
17941,Adventure,94833
17942,Animation,94833
17943,Children,94833
17944,Comedy,94833
17945,Action,94864
17946,Horror,94864
17947,Sci-Fi,94864
17948,IMAX,94864
17949,Horror,94867
17950,Mystery,94867
17951,Thriller,94867
17952,Comedy,94896
17953,Crime,94896
17954,Drama,94896
17955,Drama,94919
17956,Thriller,94919
17957,Drama,94931
17958,Romance,94931
17959,Comedy,94953
17960,Comedy,94959
17961,Drama,94959
17962,Romance,94959
17963,Action,94985
17964,Crime,94985
17965,Drama,94985
17966,Thriller,94985
17967,Action,95004
17968,Animation,95004
17969,Comedy,95067
17970,Drama,95067
17971,Comedy,95088
17972,Drama,95088
17973,Adventure,95105
17974,Animation,95105
17975,Children,95105
17976,Comedy,95105
17977,IMAX,95105
17978,Comedy,95135
17979,Drama,95135
17980,Action,95145
17981,Adventure,95145
17982,Animation,95145
17983,Children,95145
17984,Action,95147
17985,Adventure,95147
17986,Animation,95147
17987,Children,95147
17988,Action,95149
17989,Animation,95149
17990,Fantasy,95149
17991,Action,95163
17992,Adventure,95163
17993,Animation,95163
17994,Children,95163
17995,Action,95165
17996,Adventure,95165
17997,Animation,95165
17998,Sci-Fi,95165
17999,Thriller,95165
18000,Action,95167
18001,Adventure,95167
18002,Animation,95167
18003,Children,95167
18004,Animation,95170
18005,Children,95170
18006,Fantasy,95170
18007,Musical,95170
18008,Drama,95175
18009,Action,95182
18010,Adventure,95182
18011,Animation,95182
18012,Sci-Fi,95182
18013,Adventure,95193
18014,Animation,95193
18015,Children,95193
18016,Comedy,95199
18017,Drama,95199
18018,Romance,95199
18019,Comedy,95201
18020,Action,95207
18021,Fantasy,95207
18022,Horror,95207
18023,Thriller,95207
18024,Documentary,95218
18025,Comedy,95307
18026,Drama,95307
18027,Musical,95307
18028,IMAX,95307
18029,Comedy,95309
18030,Drama,95309
18031,Romance,95309
18032,Animation,95311
18033,Children,95311
18034,Comedy,95311
18035,Fantasy,95311
18036,Adventure,95313
18037,Animation,95313
18038,Children,95313
18039,Comedy,95313
18040,Animation,95377
18041,Comedy,95377
18042,Musical,95377
18043,Comedy,95441
18044,Fantasy,95441
18045,Drama,95449
18046,Romance,95449
18047,Action,95473
18048,Adventure,95473
18049,Animation,95473
18050,Action,95475
18051,Adventure,95475
18052,Animation,95475
18053,Action,95497
18054,Adventure,95497
18055,Animation,95497
18056,Action,95499
18057,Adventure,95499
18058,Animation,95499
18059,Crime,95508
18060,Drama,95508
18061,Thriller,95508
18062,Action,95510
18063,Adventure,95510
18064,Sci-Fi,95510
18065,IMAX,95510
18066,Action,95519
18067,Adventure,95519
18068,Animation,95519
18069,Fantasy,95519
18070,Adventure,95543
18071,Animation,95543
18072,Comedy,95543
18073,Drama,95558
18074,Fantasy,95558
18075,Crime,95583
18076,Drama,95583
18077,Thriller,95583
18078,Drama,95624
18079,Horror,95633
18080,Animation,95654
18081,Children,95654
18082,Comedy,95690
18083,Thriller,95690
18084,Adventure,95717
18085,Comedy,95720
18086,Sci-Fi,95720
18087,Children,95738
18088,Musical,95738
18089,Mystery,95738
18090,Comedy,95744
18091,Crime,95761
18092,Thriller,95761
18093,Action,95771
18094,Adventure,95771
18095,Animation,95771
18096,Action,95780
18097,Adventure,95780
18098,Animation,95780
18099,Action,95796
18100,Horror,95796
18101,Sci-Fi,95796
18102,Thriller,95796
18103,Drama,95839
18104,Fantasy,95839
18105,Comedy,95843
18106,Fantasy,95843
18107,Romance,95843
18108,Animation,95858
18109,Children,95858
18110,Comedy,95858
18111,Comedy,95873
18112,Fantasy,95873
18113,Romance,95873
18114,Action,95875
18115,Sci-Fi,95875
18116,Thriller,95875
18117,Comedy,95939
18118,Drama,95939
18119,Comedy,95949
18120,Action,95965
18121,Adventure,95965
18122,Animation,95965
18123,Action,96004
18124,Adventure,96004
18125,Animation,96004
18126,Action,96007
18127,Adventure,96007
18128,Animation,96007
18129,Drama,96020
18130,Action,96079
18131,Adventure,96079
18132,Thriller,96079
18133,IMAX,96079
18134,Drama,96084
18135,Comedy,96110
18136,Crime,96114
18137,Thriller,96114
18138,Comedy,96121
18139,Drama,96121
18140,Documentary,96150
18141,Adventure,96281
18142,Animation,96281
18143,Comedy,96281
18144,Children,96283
18145,Comedy,96283
18146,Drama,96373
18147,Documentary,96411
18148,Action,96417
18149,Thriller,96417
